id,title,wikipedia_url,birth_date,death_date,influenced_by,influenced,period_life,school_teaching
8700223,"Ратценхофер, Густав",https://ru.wikipedia.org/wiki/Ратценхофер%2C_Густав,4 июля 1842(1842-07-04)[1][2],8 октября 1904(1904-10-08)[1] (62 года),,,,
8721576,"Митринович, Димитрие",https://ru.wikipedia.org/wiki/Митринович%2C_Димитрие,21 октября 1887(1887-10-21),28 августа 1953(1953-08-28) (65 лет),"Плотин, Лао-Цзы, Бёме, Климент Александрийский, Альфред Адлер, Гуссерль, Успенский, Фрейд, Юнг, Гурджиев",Предраг Палавестра,,
8728354,Хамелеонт Гераклейский,https://ru.wikipedia.org/wiki/Хамелеонт_Гераклейский,350 до н. э.(-350),275 до н. э.(-275),"Платон, Евдокс Книдский, Аристотель",,Античная философия,Перипатетики
8729085,Терпсион,https://ru.wikipedia.org/wiki/Терпсион,V век до н. э.,IV век до н. э.,Сократ,Архестрат,,
8732540,Джордж Озава,https://ru.wikipedia.org/wiki/Джордж_Озава,18 октября 1893(1893-10-18)[1],23 апреля 1966(1966-04-23)[2] (72 года),,,,
8735252,Клеомброт из Амбракии,https://ru.wikipedia.org/wiki/Клеомброт_из_Амбракии,V век до н. э.,IV век до н. э.,Сократ,,Древняя Греция,
8754637,Херефонт,https://ru.wikipedia.org/wiki/Херефонт,позже 469 года до н. э.,между 403 и 399 годами до н. э.,,,,
8762494,"Мецжер, Элен",https://ru.wikipedia.org/wiki/Мецжер%2C_Элен,26 августа 1889(1889-08-26)[1],7 марта 1944(1944-03-07) (54 года),Люсьен Леви-Брюль,,,
8762522,"Мартиус, Гедвиг",https://ru.wikipedia.org/wiki/Мартиус%2C_Гедвиг,27 февраля 1888(1888-02-27)[1],15 февраля 1966(1966-02-15)[1] (77 лет),,,,
8764486,Перегрин Протей,https://ru.wikipedia.org/wiki/Перегрин_Протей,90-е,165,Агафобул,,,
8769161,Поликрат (софист),https://ru.wikipedia.org/wiki/Поликрат_(софист),около 440 годов до н. э.,около 370 годов до н. э.,Горгий,Зоил,,
8772731,"Кастильон, Фридрих",https://ru.wikipedia.org/wiki/Кастильон%2C_Фридрих,22 сентября 1747(1747-09-22)[1][2][…],27 января 1814(1814-01-27)[1] (66 лет),Джованни Франческо Сальвемини де Кастильон,,Философия XVIII века,
8777433,"Ковалёв, Сергей Митрофанович",https://ru.wikipedia.org/wiki/Ковалёв%2C_Сергей_Митрофанович,24 сентября 1913(1913-09-24),7 декабря 1990(1990-12-07) (77 лет),,,философия XX века,
8783095,"Браун Блэкуэлл, Антуанетта",https://ru.wikipedia.org/wiki/Браун_Блэкуэлл%2C_Антуанетта,,,,,,
8783794,"Баумейстер, Андрей Олегович",https://ru.wikipedia.org/wiki/Баумейстер%2C_Андрей_Олегович,1 февраля 1970(1970-02-01) (54 года),,,,,
8784268,"Хиршфельд, Кристиан Кей Лоренц",https://ru.wikipedia.org/wiki/Хиршфельд%2C_Кристиан_Кей_Лоренц,16 февраля 1742(1742-02-16)[1][2][…],20 февраля 1792(1792-02-20)[1][2][…] (50 лет),Иоганн Генрих Хиршфельд,,Философия XVIII века,
8787481,"Лаккин, Джанкарло",https://ru.wikipedia.org/wiki/Лаккин%2C_Джанкарло,,,,,,
8789990,"Пуллен де Ла Барр, Франсуа",https://ru.wikipedia.org/wiki/Пуллен_де_Ла_Барр%2C_Франсуа,июль 1647,4 мая 1723(1723-05-04) (75 лет),,,,
8790275,"Кель, Мария Рита",https://ru.wikipedia.org/wiki/Кель%2C_Мария_Рита,10 декабря 1951(1951-12-10) (73 года),,,,,Лакановский психоанализ
8801889,"Искьердо, Себастьян",https://ru.wikipedia.org/wiki/Искьердо%2C_Себастьян,29 января 1601(1601-01-29),20 февраля 1681(1681-02-20) (80 лет),"Платон, Аристотель, Раймунд Луллий, Иоанн Капреол, Фома Каэтан, Гервей Наталис, Франческо Сильвестри, Габриэль Биль, Доминго Баньес, Коимбрские схоластики, Бенедикт Перейра, Франсиско Суарес, Хуан Мартинес де Рипальда, Павел Валлий, Франсиско Амико, Юлий Цезарь Рекупито, Заккария Паскуалиго, Педру да Фонсека, Антонио Руис де Монтоя, Родриго де Арриага, Педро Уртадо де Мендоса, Иоанн Лалеманде, Габриэль Васкес, Фрэнсис Бэкон","Готфрид Лейбниц, Стефан Яворский",философия XVII века,
8806551,"Завьялова, Маргарита Павловна",https://ru.wikipedia.org/wiki/Завьялова%2C_Маргарита_Павловна,,,,,,
8812407,Пиндола Бхарадваджа,https://ru.wikipedia.org/wiki/Пиндола_Бхарадваджа,,,,,,архат буддизма
8817621,"Хаджийский, Иван",https://ru.wikipedia.org/wiki/Хаджийский%2C_Иван,13 октября 1907(1907-10-13),4 октября 1944(1944-10-04) (36 лет),Карл Маркс,Марко Семов,,Марксизм
8822270,"Капуто, Джон",https://ru.wikipedia.org/wiki/Капуто%2C_Джон,26 октября 1940(1940-10-26)[1] (84 года),,,,,
8825610,"Редер, Карл Давид Август",https://ru.wikipedia.org/wiki/Редер%2C_Карл_Давид_Август,,,,,,
8845196,"Чертков, Виктор Петрович",https://ru.wikipedia.org/wiki/Чертков%2C_Виктор_Петрович,20 января 1910(1910-01-20),24 октября 1976(1976-10-24) (66 лет),,,,
8845259,"Трошин, Денис Михайлович",https://ru.wikipedia.org/wiki/Трошин%2C_Денис_Михайлович,11 июля 1908(1908-07-11),не раньше 1985,,,,
8845286,"Леонов, Михаил Андреевич",https://ru.wikipedia.org/wiki/Леонов%2C_Михаил_Андреевич,1902(1902),4 ноября 1952(1952-11-04),,,,
8845365,"Дудель, Савва Павлович",https://ru.wikipedia.org/wiki/Дудель%2C_Савва_Павлович,21 декабря 1909  (3 января 1910),10 июня 1995(1995-06-10) (85 лет),,,,
8858203,"Штейн, Артур",https://ru.wikipedia.org/wiki/Штейн%2C_Артур,22 января 1888(1888-01-22)[1][2],23 марта 1978(1978-03-23)[2] (90 лет),,,,
8864345,"Мейер, Лодевейк",https://ru.wikipedia.org/wiki/Мейер%2C_Лодевейк,,,,,,
8866936,"Уильямс, Дэвид (философ)",https://ru.wikipedia.org/wiki/Уильямс%2C_Дэвид_(философ),декабрь 1738[1],29 июня 1816(1816-06-29)[1][2][…] (77 лет),,,,
8878898,"Гак, Григорий Моисеевич",https://ru.wikipedia.org/wiki/Гак%2C_Григорий_Моисеевич,25 марта 1893(1893-03-25),13 января 1971(1971-01-13) (77 лет),,,философия XX века,марксизм-ленинизм
8879144,"Триас, Эухенио",https://ru.wikipedia.org/wiki/Триас%2C_Эухенио,31 августа 1942(1942-08-31)[1],10 февраля 2013(2013-02-10)[1] (70 лет),,,,
8881656,"Форлендер, Карл",https://ru.wikipedia.org/wiki/Форлендер%2C_Карл,2 января 1860(1860-01-02)[1][2],6 декабря 1928(1928-12-06)[1][2] (68 лет),,,,
8881695,"Шалютин, Соломон Михайлович",https://ru.wikipedia.org/wiki/Шалютин%2C_Соломон_Михайлович,,,,,,
8882142,"Мур, Джеффри Реджинальд Гилкрист",https://ru.wikipedia.org/wiki/Мур%2C_Джеффри_Реджинальд_Гилкрист,(1893-04-08)8 апреля 1893,24 мая 1979(1979-05-24),,,,Британский идеализм[англ.]
8894083,"Шелленберг, Джон",https://ru.wikipedia.org/wiki/Шелленберг%2C_Джон,1959(1959),,,,философия XX века,аналитическая философия
8904565,"Лазарев, Феликс Васильевич",https://ru.wikipedia.org/wiki/Лазарев%2C_Феликс_Васильевич,,,,,,
8913999,"Калкинс, Мэри Уитон",https://ru.wikipedia.org/wiki/Калкинс%2C_Мэри_Уитон,30 марта 1863(1863-03-30),26 февраля 1930(1930-02-26) (66 лет),,,,
8923393,Реза Негарестани,https://ru.wikipedia.org/wiki/Реза_Негарестани,1977,,"Жиль Делёз, Феликс Гваттари, Ник Лэнд, Рэй Брасьер и Иммануил Кант",,,
8923819,Гопинатх Кавирадж,https://ru.wikipedia.org/wiki/Гопинатх_Кавирадж,,,,,,
8930073,"Еременко, Александр Михайлович",https://ru.wikipedia.org/wiki/Еременко%2C_Александр_Михайлович,,,,,,
8941594,"Броуди, Сара Джейн",https://ru.wikipedia.org/wiki/Броуди%2C_Сара_Джейн,4 ноября 1941(1941-11-04),10 августа 2021(2021-08-10) (79 лет),,,,
8945076,"Горнштейн, Татьяна Николаевна",https://ru.wikipedia.org/wiki/Горнштейн%2C_Татьяна_Николаевна,1904(1904),1980(1980),,,,
8947669,"Паркер, Иан",https://ru.wikipedia.org/wiki/Паркер%2C_Иан,1956(1956),,Славой Жижек,,,Лакановский психоанализ
8949070,"Гейнце, Макс",https://ru.wikipedia.org/wiki/Гейнце%2C_Макс,,,,,,
8965442,Ибн ас-Сид аль-Баталявси,https://ru.wikipedia.org/wiki/Ибн_ас-Сид_аль-Баталявси,1052[1][2][…],июль 1127[3],,,,
8966374,Самуил бен-Иуда ибн-Тиббон,https://ru.wikipedia.org/wiki/Самуил_бен-Иуда_ибн-Тиббон,1150[1] или 1160,около 1230[2][3][…],,,,
8967129,"Лукьянов, Борис Георгиевич",https://ru.wikipedia.org/wiki/Лукьянов%2C_Борис_Георгиевич,,3 марта 2009(2009-03-03) (71 год),,,,
8971447,Шем-Тоб ибн-Фалакера,https://ru.wikipedia.org/wiki/Шем-Тоб_ибн-Фалакера,1225[1][2],1290[1][2],,,,
8977253,"Попов, Борис Николаевич (философ)",https://ru.wikipedia.org/wiki/Попов%2C_Борис_Николаевич_(философ),,,,,,
8977486,"Киммел, Майкл",https://ru.wikipedia.org/wiki/Киммел%2C_Майкл,26 февраля 1951(1951-02-26) (73 года),,,,,
8977838,"Эннекен, Эмиль",https://ru.wikipedia.org/wiki/Эннекен%2C_Эмиль,1858[2][3][…],14 июля 1888(1888-07-14)[4],,,,
8979122,"Вентура, Джоакино",https://ru.wikipedia.org/wiki/Вентура%2C_Джоакино,8 декабря 1792(1792-12-08)[1],2 августа 1861(1861-08-02)[1] (68 лет),,,,
8983994,Демонакт,https://ru.wikipedia.org/wiki/Демонакт,II век,170,,,эллинизм,
8984592,"Плетников, Юрий Константинович",https://ru.wikipedia.org/wiki/Плетников%2C_Юрий_Константинович,,,,,,
8985001,Родриго де Арриага,https://ru.wikipedia.org/wiki/Родриго_де_Арриага,17 января 1592(1592-01-17)[1][2],7 июня 1667(1667-06-07)[1][2] (75 лет),"Аристотель, Франсиско Суарес, Педро Уртадо де Мендоса","Хуан Карамуэль, Себастьян Искьердо, Йоханнес Маркус",философия XVII века,
8986042,Франсиско де Овьедо,https://ru.wikipedia.org/wiki/Франсиско_де_Овьедо,1602(1602),9 февраля 1651(1651-02-09),"Аристотель, Франсиско Суарес, Педро Уртадо де Мендоса, Родриго де Арриага, Мартин Смиглецкий",Себастьян Искьердо,философия Нового времени,
8986611,"Поляков, Александр Прокофьевич",https://ru.wikipedia.org/wiki/Поляков%2C_Александр_Прокофьевич,,,,,,
8987495,Коимбрский курс,https://ru.wikipedia.org/wiki/Коимбрский_курс,,,,,,
8988496,"Кузнецова, Татьяна Викторовна",https://ru.wikipedia.org/wiki/Кузнецова%2C_Татьяна_Викторовна,,,,,,
9000169,Вирасена,https://ru.wikipedia.org/wiki/Вирасена,792(0792),853(0853),,,,Джайнизм
9000764,Бенедикт Перейра,https://ru.wikipedia.org/wiki/Бенедикт_Перейра,4 марта 1535,6 марта 1610(1610-03-06) (74 года),"Платон, Аристотель, Александр Афродисийский, Фемистий, Симпликий, Цицерон, Боэций, Плотин, Прокл Диадох, Аверроэс, Альберт Великий, Фома Аквинский, Христофор Клавиус","Галилео Галилей, Себастьян Искьердо",вторая схоластика,
9001484,Павел Валлий,https://ru.wikipedia.org/wiki/Павел_Валлий,"1561 год,","1622 год,",,"Бенедикт Перейра, Себастьян Искьердо, Джузеппе Бьянкани",,
9003793,Хуан Мартинес де Рипальда,https://ru.wikipedia.org/wiki/Хуан_Мартинес_де_Рипальда,1594(1594),26 апреля 1648(1648-04-26),Фома Аквинский,"Себастьян Искьердо, Карл Ранер",философия XVII века,
9006164,"Бьянкани, Джузеппе",https://ru.wikipedia.org/wiki/Бьянкани%2C_Джузеппе,8 марта 1566(1566-03-08),7 июня 1624(1624-06-07) (58 лет),"Христофор Клавиус, Бенедикт Перейра",Галилео Галилей,,
